,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
DGCR5,0.0,0.0,0.0,0.0,0.0,0.0,6.953837694688879e-241,1.0040792139914565e-227,1.3180155801068938e-40,0.0,0.0,0.0,0.0,0.0,0.0019272558517034978,0.0,0.0,9.680279781004315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088723425211445,0.0,0.0,0.0,0.0,0.0,0.004569850276424388,0.0,0.0,0.0,0.0,0.0,0.0,2.2474627477025767e-17,0.0,0.0,6.508861730789968e-10,0.0,6.308378494563762e-247,1.3225066443172367e-96,0.0,0.0,0.0,1.4040137546308962e-49,0.0,0.0,2.5347599099167588e-82,0.0,0.0,0.0,0.0,0.0,6.764080539292953e-23,1.137337942193e-46,0.3873386085033417,-0.15310591459274292,0.03621119633316994,0.009169602766633034,-0.3651043772697449,0.3243969678878784,0.3457269072532654,0.09241707623004913,0.36260905861854553,-0.19372332096099854,-0.19832365214824677,-0.3698244094848633,-0.2722169756889343,0.13256938755512238,0.008689421229064465,0.11303810775279999,-0.34266164898872375,-0.07429756969213486,-0.31133541464805603,0.06314586102962494,-0.11551271378993988,-0.1277747005224228,0.12532038986682892,0.2564505338668823,0.0798587054014206,0.07960589230060577,0.4679417014122009,0.14846114814281464,-0.36059045791625977,0.06822385638952255,0.1680416464805603,-0.3103501498699188,-0.2556895911693573,0.3399379849433899,0.14529219269752502,0.157889261841774,0.26336660981178284,0.2482631355524063,-0.11783654987812042,0.15481437742710114,0.10085342824459076,-0.36093974113464355,0.0850447490811348,0.1252053678035736,-0.23024941980838776,-0.33938515186309814,0.14772707223892212,-0.2787022292613983,0.13909918069839478,-0.0678543671965599,0.2526596188545227,0.1146620661020279,-0.2426406443119049,0.11513270437717438,-0.2461683452129364,0.24828165769577026,0.09665526449680328,0.25447148084640503,-0.3850337862968445,-0.013571824878454208,-0.2137092798948288,-0.01271851360797882,0.033774908632040024,0.3189733922481537
DISC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280996411393628e-05,0.39552018418019014,0.0,1.9716853025644518,0.0,0.0,2.2137156279296637e-06,0.0,0.0,0.2739399018961417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12468145167302e-57,0.0,0.0,9.105296573864753e-09,0.03168746769579605,0.0,0.0,0.0,0.0,0.0,1.8794316977815318e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32451272638556034,0.0,0.0,0.0,0.0,0.0,2.287120980852565e-146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443223020755535e-305,0.8642716407775879,-0.26547175645828247,0.1690130978822708,0.19879211485385895,-0.794184148311615,-0.01631200686097145,-0.09073631465435028,0.47119587659835815,-0.16247142851352692,0.4072272777557373,-0.186769038438797,-0.6330000162124634,-0.3486971855163574,-0.5009539723396301,-0.0032497718930244446,0.29215681552886963,0.023797348141670227,-0.18683266639709473,0.06730999797582626,-0.09325239062309265,-0.14751359820365906,0.04242029786109924,-0.1822819709777832,0.3123552203178406,0.3032633066177368,0.3280964195728302,0.3569676876068115,0.15184959769248962,-0.5746747255325317,0.07709483802318573,-0.138427734375,-0.005053430795669556,0.004145868122577667,0.6373885869979858,0.165122389793396,-0.12223377823829651,-0.7172549366950989,0.26185113191604614,0.26205477118492126,0.24168787896633148,0.4100044071674347,-0.038538798689842224,0.6958588361740112,0.12906838953495026,0.9309108257293701,-0.40005436539649963,0.2593666911125183,0.008986713364720345,-0.035171836614608765,0.20040945708751678,0.5807986259460449,-0.29690247774124146,-0.05692565441131592,0.18593908846378326,0.10951535403728485,0.43476182222366333,0.64900803565979,0.42930692434310913,0.278073251247406,0.16594189405441284,-0.06369336694478989,0.20429019629955292,-0.3021535575389862,-0.1756022572517395
DLEU1,5.015650547180264e-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.403073234888092,0.0,0.20588358794343,0.0,0.0,3.2554076995848753e-06,0.0,0.0,6.199025062561182e-17,0.0,0.0,0.0,0.0,6.711192220299772e-192,0.0,1.0073790079394565e-09,0.0,6.03824378685813e-281,0.0,0.0,2.1704358844342995e-10,0.0,6.447065702530286e-18,0.0,0.0,5.979493857951203e-12,0.0,0.0,0.0,0.0,0.0,2.410936325949511e-21,0.0,0.0,0.0,6.001393327179612e-91,0.0,0.0,2.2181284582685464e-258,1.1073799493700738e-44,0.0,0.0,0.0,0.0,0.0,0.27292122924538054,0.0,0.00048443126247045093,0.0,0.0,8.649199022385549e-29,0.0,1.2609610860887053e-17,1.0996738406553073e-248,0.0,0.4360944926738739,0.3239053785800934,0.10506413131952286,-0.6204551458358765,-0.020551547408103943,-0.13607873022556305,-0.07954774796962738,-0.48538917303085327,-0.19480736553668976,-0.14812380075454712,0.208186075091362,-0.29256194829940796,0.20278891921043396,-0.4711175560951233,0.4100905656814575,0.4955107569694519,-0.1599666029214859,-0.9513757228851318,-0.3082227408885956,0.10934795439243317,-0.06447867304086685,-0.09848445653915405,0.39300110936164856,0.20835278928279877,-0.19449397921562195,0.0773928239941597,0.09164854884147644,-0.05311648175120354,-0.4809418022632599,-0.06601455062627792,-0.04646134749054909,-0.3282018005847931,0.2245107740163803,0.2764492928981781,-0.2963844835758209,0.32950523495674133,0.30511853098869324,-0.17374621331691742,-0.13694661855697632,-0.07110247761011124,0.6712281703948975,-0.4736121594905853,-0.06827354431152344,0.09219873696565628,0.10656243562698364,-0.4577338397502899,-1.083745002746582,0.35980984568595886,-0.2801061272621155,-0.41767778992652893,0.3228735625743866,-0.2868485450744629,-0.09587784111499786,0.487419456243515,-0.0485844612121582,0.37403604388237,-0.22638481855392456,-0.09820554405450821,-0.1222631186246872,0.020833587273955345,0.06233518570661545,-0.43039071559906006,0.03628791868686676,-0.3088143765926361
DNM3OS,0.0001564753151372299,0.0,3.445216561661395e-26,8.853346743968438e-235,3.873476510173884e-10,0.0,0.0,4.302456652301259e-14,0.0,1.5721650885212488e-86,0.0,0.6177415903241216,0.0,2.8752328264650154e-22,9.12544786777861e-17,0.0,2.4493409573758586e-14,4.152552642946749e-11,1.9052668302517343e-80,4.277432161626047e-28,9.375321018382153e-22,0.0022389014950054114,1.9085354011068557e-55,0.0,1.1376747087376452e-116,7.508915891563703e-16,4.714096082627966e-66,1.9347169072266327e-53,2.3423516530661126e-111,7.765123219373864e-111,2.088388511309415e-16,8.067114129002871e-14,4.5234954071521484e-27,6.1746875069552e-293,1.158548316181919e-14,0.0,3.087600072945338e-286,2.1777154580043637e-13,2.917103919090374e-51,0.0,3.583538798451627e-150,0.0,0.0,0.0,0.0,0.0010864502454578588,9.046851402053098e-30,2.4612749097452928e-264,7.640568041426869e-31,3.886355952882597e-19,2.2390654843048503e-202,0.0,0.0,0.0,0.0030827707548876883,5.431885141824573e-22,3.653099846772258e-35,3.699835888839737e-160,6.306483490184275e-169,3.145493440658776e-08,5.777859971012863e-13,2.2957072365147e-15,1.8961839287231398e-10,2.2025513322428344e-08,0.3642060458660126,-0.2047991305589676,0.08447989076375961,-0.21788164973258972,-0.41021445393562317,0.2805335223674774,0.3337051272392273,-0.05506499111652374,0.33014723658561707,-0.1432972252368927,-0.3283239006996155,-0.31019124388694763,-0.29301950335502625,0.009568811394274235,0.07898953557014465,-0.09634120762348175,-0.2552757263183594,0.05351133644580841,-0.23986566066741943,-0.03404056280851364,-0.09917349368333817,0.12026049196720123,0.07908816635608673,0.15560540556907654,-0.12668271362781525,0.16227751970291138,0.31425976753234863,0.08967376500368118,-0.3592612147331238,0.07626897841691971,-0.06745778024196625,-0.31384679675102234,-0.13369789719581604,0.26454538106918335,0.27691587805747986,0.10310991108417511,0.17104749381542206,0.12123790383338928,-0.08453381061553955,0.26098981499671936,-0.06490088254213333,-0.28934165835380554,-0.047112248837947845,0.0737575963139534,-0.05646833777427673,-0.34433120489120483,0.21880468726158142,-0.12589755654335022,0.1400803178548813,-0.011217026039958,0.27031663060188293,-0.051718227565288544,-0.16423365473747253,-0.002970402128994465,-0.1299619972705841,0.2696529030799866,0.06992693245410919,0.3111237585544586,-0.42094686627388,-0.12645725905895233,0.04128288850188255,0.05116670951247215,-0.011893287301063538,0.2288670688867569
DSCAM-AS1,4.645965383900245e-09,2.7476130558532004e-64,4.960252539149273e-12,4.5187031903321046e-08,3.178494835238567e-16,0.0,3.6453855997710764e-42,8.843303187218338e-12,1.3872510011520097e-37,7.717516159813642e-20,0.0,1.8331523638025e-30,0.0,4.7903668352175477e-14,1.321375560782164e-47,0.0,6.374073227503029e-33,2.6626843837879204e-07,2.102853345684121e-07,4.660323378814145e-31,2.257781145635458e-223,1.869041171577655e-42,1.555435853131834e-05,0.0,0.0,0.001953426222016624,0.4947024729677708,7.375554705792124e-60,3.3533160029421156e-109,2.3492951396306634e-220,2.421976042956981e-16,2.6486017828832445e-37,4.630434231641109e-50,7.546123679578684e-23,4.189115788359634e-216,0.0,0.0002173948620338684,9.321897653207989e-09,1.2725114880540566e-43,0.0,6.627818929491814e-37,1.2151194045287138e-38,0.0,0.0,9.227609347101046e-07,0.0052217461330797575,9.771876344752646e-301,3.8402407290994674e-175,1.8154112166931807e-06,6.959625251626834e-06,4.544035635256363e-289,0.0,0.0,9.313146850001465e-28,0.0,2.474841549829487e-16,3.485011305954781e-80,5.359677465300844e-52,0.08047628055627805,1.5226950209117486e-17,0.0022155782510449346,1.0380877958565628e-25,0.0,2.069737718258497e-16,0.33411791920661926,-0.25454020500183105,0.25949978828430176,-0.17953705787658691,-0.45710358023643494,0.31079360842704773,0.4385172426700592,-0.16920214891433716,0.28330177068710327,-0.2414587289094925,-0.3144929111003876,-0.44694122672080994,-0.3313159644603729,-0.05360447242856026,0.011072133667767048,-0.03808260336518288,-0.3844723105430603,0.1000123992562294,-0.3292221128940582,-0.07598729431629181,-0.2100282907485962,0.043173424899578094,0.11019358783960342,0.11936920881271362,-0.1783618927001953,0.06897277384996414,0.2499997615814209,0.11533239483833313,-0.401823490858078,0.2996898293495178,0.009357692673802376,-0.38441216945648193,-0.10179129242897034,0.38958460092544556,0.2953660786151886,0.13439002633094788,0.04659334197640419,0.3345969319343567,-0.16731204092502594,0.27942830324172974,0.054494913667440414,-0.3274909257888794,0.1042330339550972,-0.039876874536275864,0.0007327338680624962,-0.42934978008270264,0.07629603147506714,-0.09506800025701523,0.03843516856431961,-0.09787366539239883,0.2606499195098877,-0.14754222333431244,-0.19842685759067535,-0.12169671058654785,-0.12815353274345398,0.22496214509010315,0.13552865386009216,0.30911505222320557,-0.47161445021629333,-0.17719724774360657,0.09658150374889374,0.2093147188425064,-0.01440246682614088,0.20623204112052917
EPB41L4A-AS1,4.386241894923559e-05,3.837251614250017e-21,0.0,3.242022219334525e-126,5.516472755138297e-83,0.0,6.655739251881625e-100,1.091905683537868e-27,0.0,0.0,0.0,6.1498239912162936e-21,0.0,1.6014038735388064e-300,1.6963386958375288e-36,0.0,7.239356871738297e-49,6.874755237800674e-09,0.004605293862362277,8.152714233992023e-24,0.0,0.0,4.69942465256144e-15,0.0,7.15718534751933e-250,3.664284423785992e-14,9.310457124385879e-09,0.0,3.5367714143726135e-36,0.4737323445311243,1.475682738554753e-26,2.8876279237421274e-27,2.014127634404988e-59,0.0,1.3349565794917259e-05,0.0,9.54143404733057e-237,4.431548275366795e-13,0.20326429926726733,0.0,0.0002576497467497995,1.3027951364950985e-58,0.0,8.664954340065935e-20,1.5252722723821376e-13,0.0,1.0614617586762874e-26,0.0,0.0,1.980667567395873e-06,7.671808764003864e-138,0.0,0.0,1.8798128117263033e-39,8.403784236730926e-202,2.0290423845278077e-36,1.5077641854537713e-18,4.501337548327033e-85,5.5963527476920425e-05,3.977060134114405e-33,7.709947671058489e-07,5.333582813687415e-06,1.0958983230761984e-156,1.5171543076445242e-12,0.32294049859046936,-0.13139405846595764,0.018660690635442734,0.03090307116508484,-0.30832093954086304,0.27146273851394653,0.3001977801322937,0.14176541566848755,0.22719135880470276,-0.12999017536640167,-0.13145789504051208,-0.2693864405155182,-0.20383098721504211,0.15079376101493835,-0.041062962263822556,0.21954599022865295,-0.2955593466758728,-0.1587854027748108,-0.28838586807250977,0.04462588578462601,-0.07113408297300339,-0.13483722507953644,0.19214867055416107,0.29895201325416565,0.04685303941369057,0.09061291068792343,0.3970690965652466,0.14571738243103027,-0.3108528256416321,0.06135588884353638,0.15259867906570435,-0.2475523203611374,-0.31068915128707886,0.3142547607421875,0.10235774517059326,0.13686363399028778,0.2975223958492279,0.13392981886863708,-0.04498378187417984,0.09165100008249283,0.1806570291519165,-0.28655168414115906,0.06092313677072525,0.030259905382990837,-0.20036011934280396,-0.3163088858127594,0.053493328392505646,-0.2158414125442505,0.12094184756278992,-0.11124908924102783,0.23435993492603302,0.08769556134939194,-0.14663802087306976,0.14277955889701843,-0.3189433217048645,0.23060354590415955,0.12385059148073196,0.23005464673042297,-0.32440197467803955,0.10099609196186066,-0.2530544102191925,-0.09372803568840027,0.02062562108039856,0.27527138590812683
ESRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.261699259377955e-21,0.0,0.0,0.0,1.3018047161513073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.360728287400485e-161,0.0,0.0,0.0,0.0,0.0,3.88892362952366e-09,0.0,2.6610081739794516e-11,0.0,0.0,0.0,1.2316207031744914e-295,0.0,0.0,0.0,0.0,0.0,1.2083699754674562e-299,6.2524824645786845e-164,0.0,1.1161611321037844e-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4710625828925498e-170,7.375684085525035e-73,0.0,0.0,0.0,0.0,0.0,1.0543228338666069e-05,0.0,0.3807526230812073,-0.14654147624969482,0.049962736666202545,-0.0047457520850002766,-0.35305193066596985,0.31051385402679443,0.33110707998275757,0.06802278012037277,0.3305078446865082,-0.19621166586875916,-0.18269017338752747,-0.35734155774116516,-0.26887083053588867,0.11096522957086563,0.02297942340373993,0.1263076215982437,-0.323557585477829,-0.083443284034729,-0.3080402910709381,0.04573541879653931,-0.13746686279773712,-0.10915057361125946,0.10659706592559814,0.24212537705898285,0.06011689081788063,0.09646904468536377,0.4439888894557953,0.15839801728725433,-0.33237209916114807,0.06372173875570297,0.14998437464237213,-0.304458886384964,-0.23496273159980774,0.32236409187316895,0.14376409351825714,0.1440775990486145,0.23231826722621918,0.24597951769828796,-0.10784538090229034,0.15915657579898834,0.10041458159685135,-0.3438850939273834,0.10273851454257965,0.12793591618537903,-0.19757115840911865,-0.34587612748146057,0.11555980145931244,-0.24932710826396942,0.14323076605796814,-0.07510771602392197,0.2554159164428711,0.09450788795948029,-0.21467074751853943,0.11690063774585724,-0.22820910811424255,0.26046326756477356,0.09832467883825302,0.2647590935230255,-0.3715120553970337,0.00018980447202920914,-0.17776872217655182,-0.010192127898335457,0.05353154242038727,0.30766433477401733
GAS5,0.06601264631775751,0.0022129159582635997,0.012615386145336683,0.004401790466391053,0.03136128356195683,0.0,0.0023840323983133076,0.2076407258604679,2.1008569844853528e-11,0.0036887327146555666,0.0,0.06537475504525726,0.0,8.00155472719483e-06,0.017256119412516993,0.0,0.02412852295148805,0.004837306117913664,0.061316860716669454,0.09890896228847322,8.209132629083918e-05,0.05986204163415769,0.36636176424790023,0.0,0.1333477469403514,0.22677899244236238,0.18014608895013146,3.4362244697878956e-06,0.0002551611120485994,0.013459730013695926,0.005885164796124458,1.6574544603214185,0.004239524954001956,5.111978472297971e-05,0.9947969125786499,0.0,0.011637883378187672,0.037067256333717186,0.09566161674833318,0.0,0.0022114479032826983,0.023753439170331063,0.0,0.015459803992227563,0.03639828933937604,0.023082303221330213,0.10706661202925971,0.12018837336935252,0.25845079703915236,0.04248528080438765,0.11211372968224181,0.0,0.0,0.029658337771568136,0.17107117308941377,0.0007415759925944083,1.4445500805400042,0.01814512054720432,0.00032858328699176534,0.4626643860940925,0.031622591906742534,0.014307923325846563,0.23805235694420995,0.015900967219556472,-0.44277703762054443,-0.5887274742126465,0.9740084409713745,-1.005157232284546,-0.5093100666999817,0.16674095392227173,0.06933945417404175,0.7115153074264526,0.7847155332565308,-0.09596562385559082,-0.3571324050426483,-1.7574607133865356,-0.8515269160270691,0.01730886846780777,0.1971166729927063,-0.009761244058609009,0.19046497344970703,-1.5548861026763916,1.2152866125106812,0.2941112518310547,0.07338835299015045,0.5234127044677734,0.5317574143409729,1.0085424184799194,-0.3626518249511719,0.6043128371238708,0.9795691967010498,-0.21074718236923218,0.05918285250663757,1.1286765336990356,-0.9384404420852661,-0.7430165410041809,-1.0324811935424805,0.2829739451408386,-0.002695731818675995,-0.7975123524665833,-0.1118074357509613,0.8002138733863831,0.04800885170698166,-0.12344426661729813,-0.2969861626625061,-0.4180864095687866,-0.1406899392604828,-1.755405068397522,0.31704291701316833,0.7788906097412109,-1.1913213729858398,0.08650526404380798,0.14934489130973816,-0.08558613061904907,-0.39979085326194763,-1.1608600616455078,0.037842750549316406,-0.39749255776405334,-0.47352689504623413,-0.023152068257331848,-0.15080316364765167,0.19969239830970764,-1.6855309009552002,0.509438157081604,-0.8568758368492126,-0.2119533121585846,-0.8171988725662231,-0.29715558886528015
GHET1,0.16130259267592065,1.875086579465705e-14,1.6692488090530562e-16,5.464738999225653e-10,3.469387896111148e-21,0.0,2.13740217694806e-12,1.1565004708011288e-11,1.8079047473044255e-18,1.2980940056510883e-09,0.0,9.383945044320396e-05,0.0,5.141516564599203e-10,5.604381950003573e-13,0.0,1.7583175753338252e-43,0.00018022010682331124,0.2294064212747466,7.070715267087829e-10,5.3701063244996874e-73,0.020816384245181594,4.627486482381074e-06,0.0,3.6181816003557385e-16,0.0645147190454893,0.0013098223617515439,1.6525588203394737e-23,2.6664471840779265e-12,2.0331407981651094e-40,0.0006536222873561873,6.44067489280963e-05,1.7580643225269862e-11,4.550148496599507e-06,3.0547443150137813e-09,0.0,0.46004449903047606,0.0,0.0013612017924734547,0.0,7.165941324557736e-12,0.00010074702907765645,0.0,1.1944047323142974e-14,0.0046031484890158205,0.007265110362209566,2.591465142946246e-08,1.5364067763543182e-15,0.0003284167079608383,0.025721870100500303,5.037258035478413e-07,0.0,0.0,6.147801871622513e-05,0.2769917225039417,8.091288497839595e-08,2.636898388643522e-06,0.4154384274574607,0.01995089707902491,8.826679914436933e-09,0.15986118486014736,0.02168013593273629,9.542066978158925e-13,8.410900647090184e-08,-0.11071614921092987,-0.39462557435035706,0.23120680451393127,-0.4055527448654175,-0.23836612701416016,-0.39507853984832764,0.2894248366355896,0.37094423174858093,0.08608844131231308,0.0883895680308342,0.12135650962591171,-0.4901505708694458,-0.06980002671480179,-0.4108942449092865,-0.11367721110582352,0.027429930865764618,-0.35156524181365967,0.5068327188491821,0.07580538094043732,0.20475946366786957,-0.02773480862379074,0.043447304517030716,0.3557082414627075,-0.10284104943275452,-0.1267922818660736,-0.2579248249530792,-0.033488061279058456,-0.30319222807884216,-0.30107033252716064,0.7325791120529175,-0.07712360471487045,-0.04260062426328659,0.011762280017137527,0.20411570370197296,0.05055492743849754,0.12004449963569641,-0.011274315416812897,-0.21299460530281067,-0.34892135858535767,0.4360642433166504,0.22248084843158722,0.05306393653154373,-0.17178934812545776,-0.5901653170585632,0.34967416524887085,0.2352212369441986,0.38337570428848267,0.19787360727787018,-0.7778065800666809,-0.01220083050429821,-0.1079043447971344,-0.3456486463546753,-0.1129852831363678,-0.3538517653942108,0.00020049884915351868,-0.3682172894477844,0.1942976415157318,-0.2092001736164093,-0.296677827835083,0.09015967696905136,-0.049287647008895874,0.5194822549819946,-0.6295743584632874,-0.030257685109972954
H19,0.008037827124401596,0.07195558533946349,0.0008926459932734869,0.058339984805596476,0.02376440936658701,0.0,0.006696323154187454,0.004566140176094851,0.0002545292432428649,0.0015470656814853918,0.0,0.008320499327889717,0.0,0.6139806029177037,0.04014438649614141,0.0,0.0015569408215619707,0.3240164079975278,0.007417197376415226,0.08788807643929479,0.11504333673450459,0.0011889713273393729,0.04968233894830613,0.0,0.00030214375112250257,0.002695206304410908,0.0041916809304694425,0.08021175306438776,3.4393321648689885,0.11730509227921038,0.008881561068115338,0.9375849237783482,0.06886286698740399,0.003350749564981809,0.01295308779390602,0.0,0.01375483230213563,0.0038770807138037615,0.000815049745498347,0.0,0.00983627020175539,0.010480912296613496,0.0,2.868100006790603,0.8940120299793402,0.23156421840206073,0.3079572484201454,0.00011603843043904814,0.27962493276476447,0.005621511693468419,0.014757538069307902,0.0,0.0,0.003871215438350286,0.0016433632483993108,0.6010956364808023,0.3994979589960925,0.0012631807280137069,0.0008434876085301697,0.030902437268993325,0.006184998192519389,0.24719943498424726,0.17935929323006258,0.05242076720547889,-0.9233614206314087,-0.17598405480384827,0.0886189341545105,-0.6923906803131104,0.4770028591156006,-1.2311259508132935,-0.29680609703063965,0.930307924747467,1.0347267389297485,0.5253849029541016,0.6169494390487671,-1.5831013917922974,-0.3172246217727661,0.18163032829761505,-0.20803329348564148,2.092062473297119,0.07658112049102783,-0.6005558967590332,0.462552011013031,-0.7176104784011841,0.36825263500213623,-0.3702993392944336,0.37813687324523926,0.6868481040000916,-2.1675333976745605,0.4700997471809387,-0.043681800365448,1.7090775966644287,-0.38583070039749146,1.3711867332458496,-2.428778648376465,-1.0751615762710571,-1.9242067337036133,1.0541620254516602,0.668367862701416,-1.4812326431274414,-0.6096200942993164,1.3065407276153564,-1.1095608472824097,-1.570149302482605,-0.634791374206543,-0.6054146885871887,-1.455002784729004,0.3829326033592224,-0.050265997648239136,0.531135082244873,1.2291203737258911,0.970524787902832,-0.17076489329338074,-0.6698072552680969,-1.952189326286316,-1.1940892934799194,-1.3814164400100708,-0.32704007625579834,-0.42719095945358276,0.589388370513916,-0.672670841217041,-0.048972755670547485,-0.6637920141220093,0.619236946105957,-0.4194977283477783,0.0820806622505188,-0.3909500241279602,-0.5434796810150146
HAR1A,1.606033718992236e-73,0.0,0.0,1.144191300110551e-186,4.2341096043820407e-184,0.0,2.081958941542503e-230,9.346943554648538e-157,2.713159937252095e-19,2.1302246614029605e-31,0.0,5.000044215402277e-11,0.0,0.0,0.1348167280937636,0.0,0.0,0.3800506776444504,1.876203985189683e-192,0.0,5.982059873002927e-07,1.5526209911273257e-123,2.0358948278126873e-283,0.0,0.0,0.0,3.473690954765642e-57,0.0,0.0,4.5399788348892395e-07,0.4812949882327086,0.0,0.0,0.0,4.9797117920688524e-17,0.0,0.41507337088794916,0.0,1.0004453952749885e-11,0.0,9.76225984076232e-163,0.0,0.0,7.182871955397352e-14,0.0,0.0,7.250032737418082e-09,0.0,2.6412718289733075e-142,0.16167777536572994,0.0,0.0,0.0,0.21731702052279508,0.017246238355705965,1.3226443571651837e-29,1.593263810016334e-46,0.0,0.0,0.0,0.056677050754969996,0.0,2.2176602439583837e-06,1.376467606716794e-33,0.5860995054244995,-0.3654615879058838,0.35171300172805786,-0.07955998182296753,-0.13964612782001495,0.0965341255068779,0.24944472312927246,0.06264998018741608,0.009725434705615044,-0.45105698704719543,0.07044191658496857,-0.32785916328430176,-0.9125968217849731,-0.39687833189964294,0.27508893609046936,0.5751298069953918,-0.07290615141391754,0.108245849609375,-0.014056414365768433,-0.4097769856452942,-0.6774360537528992,0.2798064053058624,-0.19988101720809937,0.004741299897432327,0.12534406781196594,0.0317852720618248,0.39040952920913696,-0.05601534619927406,-0.607881486415863,0.2206854224205017,-0.6405622959136963,-0.3756846487522125,0.14727576076984406,0.29367485642433167,0.004055030643939972,0.172764390707016,-0.24178430438041687,0.26595398783683777,0.362762451171875,0.4624437093734741,0.5561174750328064,-0.004140947014093399,0.6897727847099304,-0.006962649989873171,0.4790898561477661,-0.4823662042617798,0.2771006226539612,-0.11016041785478592,0.06805640459060669,-0.17432701587677002,0.5280804634094238,-0.18674862384796143,-0.02773641049861908,0.08310689777135849,-0.09188991785049438,0.529485821723938,0.4205600619316101,0.48454177379608154,-0.17964357137680054,0.5363595485687256,0.08252232521772385,0.126243457198143,-0.2886207103729248,0.06577123701572418
HAR1B,4.6916723557099695e-74,0.0,0.0,7.561071784438835e-187,7.763597860518881e-185,0.0,1.5594152330231854e-230,1.783416899355336e-157,7.901136069725483e-19,2.605103929294363e-32,0.0,2.1498411147976964e-11,0.0,0.0,0.09035969501956446,0.0,0.0,0.32763289906383225,1.124047956489639e-192,0.0,2.9527925018418888e-08,7.517777072116382e-124,1.44412205013649e-283,0.0,0.0,0.0,6.58706636172398e-57,0.0,0.0,2.3341055664924896e-07,0.3437156725544839,0.0,0.0,0.0,1.7523604766959516e-17,0.0,0.714036773628905,0.0,9.156821786720434e-12,0.0,8.981561586629748e-162,0.0,0.0,1.39013062763606e-13,0.0,0.0,8.53075968047362e-09,0.0,1.263647862047817e-142,0.2415654030597861,0.0,0.0,0.0,0.031648859217769075,0.006896094832190466,1.2118201392680869e-29,2.6566955169500763e-47,0.0,0.0,0.0,0.008969574584273434,0.0,2.540491315764186e-06,2.0866005657073204e-33,0.5860995054244995,-0.3654615879058838,0.3517129719257355,-0.07955998182296753,-0.13964612782001495,0.0965341180562973,0.24944470822811127,0.06264998018741608,0.009725436568260193,-0.45105698704719543,0.07044192403554916,-0.32785916328430176,-0.9125967025756836,-0.39687833189964294,0.27508893609046936,0.5751297473907471,-0.07290615141391754,0.108245849609375,-0.014056413434445858,-0.4097769856452942,-0.6774359941482544,0.2798064053058624,-0.19988101720809937,0.004741300828754902,0.12534406781196594,0.0317852720618248,0.39040952920913696,-0.05601534619927406,-0.607881486415863,0.22068540751934052,-0.6405622959136963,-0.37568461894989014,0.14727576076984406,0.2936748266220093,0.0040550269186496735,0.172764390707016,-0.24178430438041687,0.2659539580345154,0.362762451171875,0.4624437093734741,0.5561174750328064,-0.0041409507393836975,0.6897727251052856,-0.0069626495242118835,0.4790898561477661,-0.4823662042617798,0.2771006226539612,-0.11016041040420532,0.06805640459060669,-0.17432701587677002,0.5280804634094238,-0.18674862384796143,-0.02773641049861908,0.08310689777135849,-0.09188990294933319,0.5294857621192932,0.4205600619316101,0.48454177379608154,-0.17964357137680054,0.5363595485687256,0.08252231776714325,0.126243457198143,-0.2886207103729248,0.06577123701572418
