,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Breast Neoplasms,0.37922658709047335,0.0231589402578093,0.0769915487296302,0.2696050789329328,0.06875374047862955,0.0,0.00761893032310034,0.12635981445848332,0.018047177427779237,0.06641997143825273,0.0,0.02278197990819881,0.0,0.0545374944505584,0.08284526175151405,0.0,0.040065156668598174,0.28392746819126424,0.2490435236045239,0.03070575375041374,0.0002454213642718803,0.021986329452177836,0.26170444277337823,0.0,2.951231397189501e-05,0.4700612112778422,1.9072479707846994,0.005677806989032701,0.026193094116431854,0.002418168092486479,0.11284154245628342,0.059468556922266276,0.006919266700362479,0.013859166841930339,0.004091981469038356,0.0,0.5570448257878181,0.3384556602174994,0.028209129484658202,0.0,0.050470405483079864,0.011965911012596012,0.0,0.03281842587970477,0.23158607949486665,0.6802312309482377,0.0051442343542334795,0.0005323009907495876,0.36460925009772593,0.30618856031071434,0.0015774656514805346,0.0,0.0,0.02245867602419071,0.0014626680723662962,0.09022951249247586,0.019293062660271115,0.006819331963849147,0.6001089282308728,0.1122222598702672,0.5111228584102763,0.04213968295232282,0.06562803184159362,0.09049493074137885,-0.25523221492767334,1.0457922220230103,-0.11536973714828491,0.8139567971229553,-0.6077104210853577,0.46480754017829895,0.7238976955413818,0.948460578918457,-0.4076966345310211,-1.828110933303833,1.1499968767166138,-0.23989687860012054,-0.19094538688659668,-0.3198108375072479,0.35342174768447876,0.4635021686553955,-1.3616514205932617,-0.6729639768600464,0.4232049584388733,0.13389325141906738,0.9875759482383728,0.5470372438430786,-1.0194313526153564,0.5581783056259155,-0.15832480788230896,-0.6887459754943848,-1.1192500591278076,-0.20029239356517792,0.6495262384414673,0.15377110242843628,1.1342990398406982,-0.6413443088531494,0.31232938170433044,0.001810915768146515,-0.14545615017414093,-0.3080384135246277,-0.41225868463516235,1.368903398513794,0.5180218815803528,1.5160586833953857,0.5825119614601135,0.2480401247739792,-0.9829624891281128,0.13390374183654785,-0.6529718637466431,1.2537963390350342,0.3184031844139099,0.26442497968673706,-0.5365812182426453,-0.4193974733352661,0.043646037578582764,0.4735548794269562,-0.11587849259376526,0.31767961382865906,0.18438443541526794,0.8294792175292969,0.40561702847480774,-0.7307596802711487,-0.5315028429031372,0.3710424304008484,-0.19043919444084167,0.5806562304496765,0.25154298543930054,0.8513301610946655
Aging,1.560861596504067e-09,0.0,1.4623403534824184e-137,1.638782686091439e-155,6.471801031302446e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.541962362869772e-43,0.0,0.0,2.039796859179134e-85,0.0,1.8970510577103087e-70,1.0062619776032841e-93,9.620078829631112e-105,7.456128213495461e-243,5.238929020917816e-83,2.100320677047562e-09,1.1896277398527438e-35,0.0,0.0,6.986605079413759e-305,6.196496844143755e-34,6.41790751828273e-40,0.0,2.1192221940436836e-173,0.27966236205450656,1.1984472216006331e-136,6.393810017300999e-221,0.0,1.5492676787386248e-30,0.0,2.031506265924296e-227,8.009366622135902e-21,3.0441407817801185e-13,0.0,8.990449829896872e-302,2.3316759064980226e-205,0.0,1.486170405957017e-287,4.170565965131074e-08,5.5597561214213887e-14,0.0,2.8621648295106145e-14,1.0966267922716429e-25,0.7408800656692246,2.820081921194937e-42,0.0,0.0,5.078432751132671e-84,2.2936644288008415e-16,0.0,5.870457820393307e-208,4.701674759082069e-118,0.0,3.7646410644124165e-164,6.989235163684026e-09,5.787404599408582e-270,1.4755342586841514e-39,0.0,-0.016244299709796906,0.1100119948387146,0.04672517627477646,-0.07944309711456299,-0.08642853796482086,0.07438714057207108,-0.004190500825643539,0.3517247140407562,0.6678000688552856,-0.08975166082382202,0.041785504668951035,0.08179961144924164,-0.36658862233161926,-0.027364274486899376,-0.20314869284629822,-0.3288035988807678,-0.010243216529488564,-0.48038673400878906,-0.29999861121177673,0.09874725341796875,-0.43778613209724426,-0.37831705808639526,-0.21371011435985565,-0.09828696399927139,-0.0018319118535146117,0.029653452336788177,-0.32926666736602783,-0.025411363691091537,0.12625423073768616,-0.18220803141593933,0.03698316216468811,-0.7078519463539124,-0.28816619515419006,0.10918889194726944,0.3072388470172882,-0.24568405747413635,-0.266563355922699,-0.050377219915390015,-0.009600246325135231,0.1894400417804718,0.06524420529603958,0.16999110579490662,0.12381228804588318,-0.14003054797649384,-0.0005575759569182992,0.2555389404296875,0.3283097445964813,-0.1339636892080307,0.2819034457206726,-0.19109199941158295,-0.06888586282730103,-0.2718700170516968,-0.1551532745361328,0.2112015187740326,0.052467040717601776,0.026951365172863007,-0.4820760488510132,-0.36107900738716125,0.009117001667618752,-0.1981804370880127,0.23508748412132263,0.2731741666793823,0.06464393436908722,0.03542498126626015
Uterine Cervical Neoplasms,0.00986043420872093,0.021846885439082597,0.005038716185660997,0.0,0.737608152358086,0.0,0.003561682056281066,0.2024304125302713,5.811672541289531e-23,0.04724728975934729,0.0,0.0006517084672689271,0.0,0.0011746544240487761,0.04862985470924771,0.0,0.10263578604557824,0.008403514411236145,0.003260163686852514,0.0054373911780902515,0.0004919399995201734,0.025728036226774508,0.14594366705534986,0.0,0.03699488220711533,0.5403564680593321,0.004227073637340533,0.0019311484335114263,0.008474897113522114,0.0035921077407751363,0.21223246257493528,0.2854861000187304,0.0021567276254406196,1.5446759056831281e-10,0.007290799377579352,0.0,1.1811083985894083e-05,0.02013779315216842,0.2983180361117106,0.0,0.00020843538676343503,0.004095297557163549,0.0,0.15155684007052234,0.13835897894803822,0.001587308336088635,0.041498662962310875,0.000771052941212365,0.06049519420700875,0.13502232307944212,0.0011729073676222457,0.0,0.0,9.048036783250348e-05,0.016689335430337144,0.048326043078901676,0.05009310521914666,0.003040082894704214,1.0472617182272695e-08,0.22158286872587424,0.11321695806257807,0.02737345920488472,0.07801713115989685,0.011277578999297834,-0.07834339141845703,0.8660056591033936,0.9372251033782959,-0.958595871925354,-0.26945966482162476,-0.46219301223754883,0.9077259302139282,0.4751344621181488,0.5587353110313416,-0.47593697905540466,0.8304261565208435,0.01034344732761383,-0.31528139114379883,0.19464972615242004,-0.005781203508377075,0.031171128153800964,-0.6534554362297058,-0.012880653142929077,0.9144651889801025,-0.5122966766357422,0.7616913318634033,0.38755935430526733,-0.3091430366039276,0.7892003059387207,0.6325638890266418,0.002813562750816345,-1.0025734901428223,0.11120668053627014,1.1400268077850342,0.08913061022758484,0.4858444035053253,-0.5277810096740723,0.5360864400863647,-0.05233176052570343,0.23208099603652954,-0.6886617541313171,-1.02693772315979,1.1435093879699707,0.26954543590545654,0.6321313381195068,0.5868042707443237,0.3076743483543396,0.30912941694259644,-0.48224306106567383,-0.7613441348075867,-0.11388018727302551,0.11547479778528214,0.16433212161064148,0.18625175952911377,0.8008348941802979,-0.17266154289245605,0.1681671142578125,-0.28552836179733276,0.592279314994812,-0.08966460824012756,0.3619127571582794,0.2784627079963684,-0.42344480752944946,-0.1771988421678543,-0.3146057724952698,-0.7136224508285522,0.3527480363845825,-0.11331576108932495,0.005622774362564087
Esophageal Neoplasms,0.1304672861473728,0.005463069529002255,3.9573345842292043e-07,2.6350097198266376e-06,0.12809590504840054,0.0,3.3482633078329747e-12,0.0010963711878461146,4.3190858778639434e-26,0.016431680401614,0.0,4.413809917685105e-14,0.0,0.001957082560969108,0.31105160006054133,0.0,0.0001351325071923447,0.001289680132744097,3.3726456510230715e-05,6.864518277071847e-05,7.154126969473102e-06,0.0006953583403439781,0.1214999613722708,0.0,1.110006957096674e-19,0.002279836068531616,4.867514098942994e-10,0.005344339916488997,0.030901145654394543,0.0007392342643058072,0.25602438125560045,0.01552464341345675,6.394020132163696e-05,7.645427452515205e-17,5.002527246361853e-05,0.0,3.810646989191331e-10,0.0018788610826242387,7.317028007020735e-06,0.0,7.455178903799184e-05,0.00012734454302241343,0.0,0.12630647776551157,0.44731274854035924,0.0019101634402347194,3.186619862827123e-05,1.1467455653693235e-05,0.045013933351163875,0.34016641554607,5.874927596796713e-07,0.0,0.0,4.0241995137039095e-09,5.859956405333952e-07,0.000796862627650406,0.12311460258749415,1.3708412926916491e-05,2.0164185173903134e-09,0.05347456594938096,0.024850056769866645,0.054115628198867234,0.05938038509364612,0.00042471441993509687,-0.704781711101532,0.5215166807174683,0.9999148845672607,-0.3307148218154907,-0.8225160837173462,0.37561869621276855,0.421949177980423,0.31386443972587585,0.47968238592147827,-0.6062849164009094,0.09143418073654175,-0.3787359297275543,-0.10895151644945145,-0.45743072032928467,-0.4087156653404236,-0.02952919900417328,-0.6885524988174438,-0.7635400295257568,1.0352401733398438,-0.6022510528564453,0.15163107216358185,0.01375328004360199,-0.04312645643949509,0.8199939727783203,0.3646673560142517,-0.6442770957946777,-0.6134740114212036,0.21940559148788452,0.6695131063461304,0.03754296526312828,0.5821323990821838,-0.8633772134780884,0.3273417353630066,0.009892493486404419,0.0509859174489975,-0.4969409108161926,0.010607466101646423,-0.3152974247932434,0.46783092617988586,0.20565265417099,0.5666331648826599,1.191772222518921,0.48364290595054626,-0.0802278071641922,-0.5868237018585205,0.12286092340946198,-0.011319279670715332,0.3689727783203125,0.18720044195652008,0.33671581745147705,-0.5389155149459839,-0.1630004346370697,-0.42410075664520264,-0.15757764875888824,0.10088389366865158,-0.40055373311042786,0.5950195789337158,0.48950064182281494,0.041674092411994934,0.11215722560882568,0.25819888710975647,0.48160532116889954,-0.7893394231796265,0.1225447803735733
Parotid Neoplasms,5.843245098461712e-09,0.0,1.7174516019820378e-138,7.709657897917978e-155,1.118573995037369e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.082745005189705e-45,0.0,0.0,4.2593814172676875e-129,0.0,2.6440197609030875e-70,7.329418536773143e-98,5.6854111869526296e-105,3.238024640913987e-244,3.310517001959521e-92,1.5331616498449794e-08,5.435264632694314e-44,0.0,0.0,5.812089919033e-310,6.416792094136203e-33,1.5819527964895896e-39,0.0,5.203799385476286e-191,0.3889926955073621,1.9523950918745103e-165,1.0665393424393052e-220,0.0,1.6120465159551305e-32,0.0,1.570010887336776e-238,8.866020010466696e-24,3.718749565978963e-12,0.0,1.4028029177804472e-306,2.4107201333712223e-205,0.0,5.6194547667580615e-289,5.0988506910526036e-08,4.263856210090812e-14,0.0,3.330737495500339e-13,4.626161798073682e-26,5.879060623792194e-10,9.057884245302765e-43,0.0,0.0,4.733588940663229e-84,1.197499837724809e-17,0.0,2.5789634205198912e-222,5.272091022701258e-118,0.0,1.1434297519692974e-174,2.4145453493529353e-08,7.005074089049204e-283,5.420090516979734e-39,0.0,-0.016369756311178207,0.11000274121761322,0.04662436991930008,-0.07937107980251312,-0.08650466799736023,0.0743599683046341,-0.004196267109364271,0.3515342175960541,0.6676502823829651,-0.08966101706027985,0.04178481549024582,0.08175921440124512,-0.3664541244506836,-0.027244560420513153,-0.20309212803840637,-0.32876598834991455,-0.010173149406909943,-0.48033469915390015,-0.2999386787414551,0.09879305958747864,-0.43762004375457764,-0.3782340884208679,-0.2137097418308258,-0.09812046587467194,-0.0018063616007566452,0.029630128294229507,-0.3291928470134735,-0.025420397520065308,0.1263510286808014,-0.18212848901748657,0.03710947930812836,-0.7076572179794312,-0.2880817949771881,0.10918553173542023,0.3071920871734619,-0.2455548197031021,-0.2664414644241333,-0.05029506981372833,-0.009613261558115482,0.18932464718818665,0.06532379239797592,0.16997331380844116,0.12363909929990768,-0.13993524014949799,-0.0006019577849656343,0.25542938709259033,0.3281800150871277,-0.13394811749458313,0.2820030152797699,-0.19105494022369385,-0.06881119310855865,-0.2717817425727844,-0.15510773658752441,0.21118968725204468,0.0524030402302742,0.026867911219596863,-0.4819409251213074,-0.3610282838344574,0.009073158726096153,-0.19820775091648102,0.23504935204982758,0.273078054189682,0.06473089009523392,0.03548374027013779
Tongue Neoplasms,1.2519670704156404e-09,0.0,3.369735753807133e-139,3.36100348769696e-154,5.177182783438107e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.740583357484527e-46,0.0,0.0,4.789688456044937e-129,0.0,1.2288617803369786e-69,2.0609769162783815e-97,9.698680035963628e-105,1.203414175582349e-243,8.391321033091842e-93,1.4010364202547716e-08,4.403527391738325e-44,0.0,0.0,4.563858733185e-310,5.35973743141604e-33,1.3264152730064776e-39,0.0,2.7378178561325873e-191,0.3889927801353183,1.7377260210938622e-165,1.2499757528520318e-221,0.0,1.78607902143151e-32,0.0,7.805294807031832e-239,1.4682083916763066e-23,5.861457535290821e-13,0.0,3.951210369884041e-306,3.7183965308855395e-205,0.0,4.046151813823309e-289,2.7805459033003743e-08,5.958714816460452e-14,0.0,2.0797482522751075e-13,3.374841365821552e-26,9.275399795672105e-11,2.672164846317012e-43,0.0,0.0,2.1096454348346136e-84,7.502409839465531e-18,0.0,3.5301692165499156e-222,0.0,0.0,5.151672078924978e-175,2.7590349783341555e-08,1.8261082478818643e-283,1.3655262520756261e-39,0.0,-0.016369756311178207,0.11000274121761322,0.04662436991930008,-0.07937107980251312,-0.08650466799736023,0.0743599683046341,-0.004196266643702984,0.3515341877937317,0.6676502823829651,-0.08966101706027985,0.04178481921553612,0.08175921440124512,-0.3664541244506836,-0.027244560420513153,-0.20309212803840637,-0.32876598834991455,-0.010173149406909943,-0.48033469915390015,-0.2999386787414551,0.09879305958747864,-0.4376200735569,-0.3782340884208679,-0.2137097269296646,-0.09812046587467194,-0.0018063616007566452,0.029630130156874657,-0.3291928768157959,-0.025420399382710457,0.1263510286808014,-0.18212847411632538,0.03710947930812836,-0.7076572179794312,-0.2880817949771881,0.10918553173542023,0.3071920871734619,-0.2455548197031021,-0.2664414644241333,-0.05029506981372833,-0.009613261558115482,0.18932464718818665,0.06532379239797592,0.16997331380844116,0.12363909929990768,-0.13993524014949799,-0.0006019577849656343,0.25542938709259033,0.3281800150871277,-0.13394811749458313,0.2820030152797699,-0.19105494022369385,-0.06881119310855865,-0.2717817425727844,-0.15510773658752441,0.21118968725204468,0.0524030402302742,0.026867911219596863,-0.4819409251213074,-0.3610282838344574,0.009073158726096153,-0.19820775091648102,0.23504935204982758,0.273078054189682,0.06473089009523392,0.03548374027013779
Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666428870830598,0.35045088272997665,0.0,0.4332620308439976,0.0,0.0,2.5136493730394635e-12,0.0,0.0,0.007855187832890789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03689819352623625,0.0,0.0,0.0,0.0,0.0,2.2477329004974342e-210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079675283335387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22095941007137299,0.08886616677045822,0.0766802653670311,0.23687463998794556,-0.12390579283237457,-0.0036974074319005013,-0.24586232006549835,0.47357532382011414,-0.04719764366745949,-0.12439192831516266,0.20061913132667542,-0.1421390175819397,0.17761480808258057,0.3511708676815033,0.4326184391975403,-0.004184023942798376,-0.08411911875009537,-0.05245000123977661,-0.12571120262145996,0.38772183656692505,-0.08348365873098373,-0.14508125185966492,0.05783522129058838,0.2625346779823303,0.02362252213060856,0.08184734731912613,0.04622186720371246,0.9914892315864563,0.12074598670005798,-0.13123492896556854,-0.20976604521274567,0.24564918875694275,0.4688493609428406,0.1323157101869583,0.08427861332893372,0.3765750229358673,-0.1692451387643814,-0.3546511232852936,0.2118491232395172,0.19049933552742004,0.14709842205047607,0.27804428339004517,-0.14579150080680847,-0.08425000309944153,0.23906007409095764,-0.2111605852842331,0.35561713576316833,-0.13646580278873444,-0.14638230204582214,0.27228185534477234,0.03044976107776165,-0.05587484687566757,-0.12730233371257782,0.08342882990837097,-0.18146076798439026,-0.21633237600326538,0.01472494751214981,-0.2841484546661377,0.39489713311195374,0.06295903027057648,0.14040261507034302,-0.05883875861763954,-0.11869669705629349,-0.14849558472633362
Huntington Disease,1.4810052863116127e-05,3.9849421578010655e-09,9.056529007559157e-21,3.444435407227658e-06,6.410478076134911e-05,0.0,0.0005988615795142655,0.00045103812241013093,0.0688566147591176,3.873041859239392e-06,0.0,3.1890777202881605e-17,0.0,4.707820198141413e-90,0.44829093313373514,0.0,1.4145123284401817e-33,0.5411450393062387,1.9001714563805159e-13,5.771447203113313e-09,4.242177063724256e-110,1.6413957602809036e-18,1.0511784363732055e-28,0.0,1.7428034860454322e-41,5.270515587176303e-12,2.7886713986780196e-17,0.0,1.70211746430255e-13,4.303882427796251e-07,0.9877504073993134,1.6957704603019047e-14,9.667302400198219e-19,3.3593600579549066e-11,1.4058420050640605e-21,0.0,0.6116700045413173,2.1541224419709847e-08,1.8980951668088583e-17,0.0,4.581266366681375e-17,3.3469648994053748e-12,0.0,0.16871341142496762,1.7962343057057362e-09,4.0089432058813116e-10,0.10986404196204351,3.535431313114048e-24,0.00019856280019575265,0.005951680433362955,1.6007190861764303e-08,0.0,0.0,0.004133977794352037,7.106939906090148e-21,2.8504936854670787e-10,0.00991848563657936,1.0950009363306833e-23,7.348067862704624e-41,1.6100017617640617e-08,1.242799899963201e-07,8.583577672367233e-09,0.0563874053783291,0.020793392382467808,0.4682323634624481,0.762005090713501,0.2520979642868042,-0.11819519102573395,-0.30207589268684387,-0.5388864874839783,-0.5021013617515564,0.46357306838035583,-0.3822021484375,-0.19004520773887634,0.602048933506012,0.33360758423805237,0.37143373489379883,0.17995023727416992,0.07393676042556763,-0.5550342798233032,0.23023143410682678,-0.02514652907848358,0.3144829273223877,0.8161283135414124,0.4111311137676239,0.27018555998802185,-0.36270636320114136,0.5673235654830933,-0.29984408617019653,0.3619877099990845,0.07042373716831207,-0.07715857028961182,-0.4180523157119751,-0.1044313907623291,0.010265842080116272,0.12822461128234863,-0.16997669637203217,0.21032552421092987,-0.6456289887428284,0.2583194375038147,-0.3047935366630554,-0.1330161988735199,0.2536880373954773,0.21004846692085266,-0.6027937531471252,-0.7504426836967468,-0.0501200333237648,-0.023295927792787552,-0.20537370443344116,-0.2818891406059265,0.3307744860649109,-0.4097885191440582,0.6813510060310364,-0.09676804393529892,-0.567162275314331,0.2950926125049591,-0.6210004091262817,-0.4519314765930176,0.25595569610595703,-0.10024840384721756,0.049634844064712524,-0.8397331833839417,0.17635703086853027,0.3848228454589844,-0.03489302843809128,0.3797880709171295,0.2530316114425659,0.17167799174785614
Mental Disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929092435956317,4.1226050191107836e-09,0.0,2.9184993993925493e-139,0.0,0.0,2.324248940674211e-13,0.0,0.0,1.2081389059323613e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013511943879295694,0.0,0.0,0.0,0.0,0.0,7.62475952641443e-211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907130874640583e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18194440007209778,0.054263558238744736,0.07212159037590027,0.1841493844985962,-0.15970367193222046,0.018131736665964127,-0.24733206629753113,0.435577929019928,-0.05947182700037956,-0.12479934096336365,0.1918836534023285,-0.1378631889820099,0.19362780451774597,0.33331429958343506,0.4160313010215759,-0.03524618595838547,-0.07299768924713135,-0.03612601384520531,-0.1272294819355011,0.35992372035980225,-0.0842742919921875,-0.12210527062416077,0.026094306260347366,0.22842925786972046,0.0506809838116169,0.09939943253993988,0.06990434974431992,0.8719501495361328,0.10520779341459274,-0.12427076697349548,-0.21602855622768402,0.22685354948043823,0.43600720167160034,0.10651464760303497,0.08134133368730545,0.3711024522781372,-0.1916922926902771,-0.3535970449447632,0.24650314450263977,0.21408940851688385,0.11481710523366928,0.26096463203430176,-0.08256011456251144,-0.07459181547164917,0.20724833011627197,-0.1870594322681427,0.32753074169158936,-0.13199248909950256,-0.11458778381347656,0.2381494641304016,0.020903056487441063,-0.04014505818486214,-0.1455146074295044,0.05935906991362572,-0.15787944197654724,-0.186730295419693,0.04082314670085907,-0.2883602976799011,0.3084186911582947,0.06277912855148315,0.1526760309934616,-0.09432725608348846,-0.11197593808174133,-0.10886578261852264
Schizophrenia,8.537152529464683e-10,0.0,0.0,3.0680102222017356e-180,1.1640051221458608e-81,0.0,0.0,1.2195971898699105e-101,0.016241285768923752,0.009320444337029653,0.0,0.1129412830990241,0.0,0.0,0.24911960388952348,0.0,0.0,0.45096676047015843,1.4406490367231068e-17,0.0,0.0,0.0,2.4799226024852112e-154,0.0,0.0,2.662926002097085e-10,0.002279162269137562,0.0,0.0,0.06377343163255109,0.9636760984678127,0.0,0.0,0.0,1.8229453904965694e-12,0.0,0.05197659622023552,0.0,2.7835031747646847e-12,0.0,8.729894853553734e-208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0528699768135774e-222,1.9007728903856116,3.617769489805562e-120,0.0,0.0,7.885323765894825e-05,1.810920433225745e-05,0.0023682353939957442,1.1672847952409856e-41,5.40522246916331e-284,0.0,0.0,1.150932274730334e-05,0.0,3.7568068922214994e-08,9.0280899976454e-05,0.49675968289375305,0.04611435532569885,-0.45756828784942627,0.3796955347061157,-0.4738629460334778,-0.04451356828212738,-0.5291315317153931,0.6163321733474731,0.7843875885009766,0.16019347310066223,0.638651967048645,-0.08352209627628326,0.21135230362415314,0.5756369829177856,0.25467613339424133,-0.3132280707359314,-0.6603649854660034,-0.04419209063053131,0.6033169627189636,0.10313527286052704,0.0076859258115291595,-0.20313479006290436,0.19519323110580444,0.5060212016105652,-0.06424327194690704,0.551677405834198,0.09417248517274857,0.2902972102165222,-0.22603851556777954,0.12936867773532867,-0.05027373880147934,-0.08298887312412262,0.6973435878753662,-0.3172091841697693,-0.3863878846168518,0.44830429553985596,-0.1111990213394165,-0.3290014863014221,0.3935670256614685,0.06580735743045807,-0.4421858787536621,-0.1363586187362671,-0.3949221968650818,0.14056850969791412,0.3153644800186157,-0.3815062642097473,-0.19459125399589539,0.3344934582710266,-0.029639258980751038,0.3658739924430847,0.26564574241638184,-0.15371745824813843,0.186399906873703,-0.5793721675872803,0.4422118067741394,-0.4396398067474365,-0.10978133976459503,-1.081721305847168,0.9729948043823242,0.3699556589126587,-0.02799716591835022,-0.0992802083492279,-0.6442646384239197,0.01929950714111328
Testicular Neoplasms,1.0019862415676015,0.0,0.0,6.143421025111045e-168,1.9578189048145478e-54,0.0,1.0011256144370216e-210,1.0535392449962385e-285,0.0,0.0,0.0,1.4777428912331584e-22,0.0,0.0,0.012352525072475832,0.0,1.6978001925675886e-205,8.912206466404299e-27,7.568929622139898e-26,0.0,0.0,0.0014522751742568928,2.9850875299499988e-164,0.0,0.0,5.73214105766599e-22,9.670535613600752e-37,0.0,0.13412317827603268,0.0061929112110021235,4.3762550664692984e-70,2.528103714894556e-123,6.594524784345416e-238,2.7111089345913075e-09,1.1381768195395577e-81,0.0,1.0996410339463368e-38,0.014765180868060295,2.212170620806718e-29,0.0,1.5085271744028927e-18,0.0,0.0,0.0,2.0288172902408027e-12,8.274816832258417e-15,2.041004099461883e-07,0.0,0.0,6.762753193858031e-18,0.0,0.0,0.0,5.935968503326748e-187,1.0786504813520793e-103,0.0,0.0,3.140675199493577e-29,1.8894638999877894e-09,1.565345187396353e-72,7.615829798638694e-51,1.4284846485205798e-12,3.0151923501424373e-25,8.410408386240796e-82,0.35935306549072266,0.20673754811286926,0.17210771143436432,-0.28363630175590515,-0.25600600242614746,0.5592197179794312,-0.15335626900196075,-0.003426752984523773,0.1665438562631607,0.011527188122272491,0.11900120973587036,-0.11279739439487457,-0.8887614011764526,-0.14397123456001282,0.6173024773597717,0.3348647952079773,0.2412239909172058,-0.11771655082702637,-0.11501827836036682,0.2635152339935303,0.10329363495111465,0.272751122713089,0.08395016938447952,0.1896045207977295,-0.4778827428817749,-0.03031376749277115,0.19481393694877625,-0.4918775260448456,-0.3942244052886963,0.03092864155769348,0.40583717823028564,0.019447190687060356,-0.05063151195645332,-0.06603753566741943,-0.22044579684734344,0.5802501440048218,-0.08213305473327637,-0.0364542193710804,-0.07251620292663574,0.28138282895088196,0.1300409883260727,-0.16666126251220703,-0.11646165698766708,-0.11761095374822617,-0.1347026824951172,-0.2392507791519165,0.239864319562912,0.469468891620636,-0.09001526236534119,0.18345999717712402,0.6943981051445007,-0.2489657700061798,0.06317512691020966,0.22813202440738678,-0.17971846461296082,0.01906631886959076,0.0893535315990448,0.19234009087085724,-0.1933915615081787,0.08609532564878464,0.3226856291294098,-0.00385119765996933,0.1467413604259491,0.03530269116163254
Endometrial Neoplasms,0.23202778999472806,0.06555490351694904,0.03763214337472935,7.993084096412478e-07,0.003055276698737273,0.0,0.016300332492008775,0.7359604584972315,1.7427597556532814e-35,2.515346910827827e-10,0.0,0.0,0.0,9.40963095572397e-72,0.0,0.0,0.12632636315688295,0.02154134991065972,0.029962971150087406,0.007713263571987975,6.873595447673128e-35,4.878940705904547e-05,0.12103222337395382,0.0,0.00036430287359213293,0.11019046647287388,3.278499885817656e-05,7.883918631359166e-131,1.610069883283626e-05,0.001055153402519919,0.002517972834590213,0.33919201335727805,4.8871168394637663e-11,6.455210509830441e-19,0.043940722530176266,0.0,5.757832714685396e-05,0.0007556441950976516,3.7599044372864666e-05,0.0,1.9552446013832797e-07,0.004695083449142572,0.0,0.0017630687481846618,0.07429884924737624,7.85551851866845e-05,0.03834218071308109,9.053601009925315e-05,0.016371428542319284,0.0006351533870074763,0.0031943612744738327,0.0,0.0,0.00013358526965472246,0.000767634172920862,0.00015841752520511884,0.02742288369138537,0.006154549416638842,3.1927177622257905e-09,0.042371476487035376,6.67974295157e-05,0.6438143139192005,0.2828853194507612,0.08423046424473575,-0.05788302421569824,0.5661331415176392,0.08647224307060242,-0.14471441507339478,0.4448931813240051,-0.1871904581785202,0.3192313313484192,0.00047600269317626953,0.12016884982585907,0.1379747986793518,0.8443188667297363,-0.7487955093383789,-0.8073424696922302,0.06813722848892212,0.28198474645614624,-0.28558090329170227,-0.1702088713645935,-0.1649239957332611,0.14221914112567902,-0.01260232925415039,1.2160742282867432,0.12074398249387741,-0.684184730052948,0.05901174619793892,-0.30418550968170166,0.4181671738624573,-0.1478533297777176,0.28322044014930725,0.3040587306022644,0.32166045904159546,-0.22674912214279175,0.6535835862159729,0.14069704711437225,0.17340151965618134,0.43392032384872437,-0.2944682538509369,0.03981645405292511,0.5387891530990601,0.5036442279815674,0.9943989515304565,-0.5716391205787659,0.1797851324081421,-0.154274582862854,0.7770524621009827,0.1133463978767395,-0.08480232208967209,0.2066459208726883,0.17500507831573486,0.005562126636505127,-0.8204913139343262,-0.317410409450531,-0.22778785228729248,-0.23548400402069092,0.511943519115448,0.7904678583145142,0.27842631936073303,0.051475465297698975,-0.014608502388000488,-0.6018154621124268,0.6992504596710205,-0.36478862166404724,0.2368956208229065,-0.1142934113740921,-0.002302296459674835
